purchase-date,sku,quantity-purchased,item-price,total-price,ship-postal-code
06-Oct-25,wtw-book-calendar-duo,4,399,1596,600017
06-Oct-25,wtw-book-calendar-duo,2,399,798,302017
06-Oct-25,wtw-book-calendar-duo,2,399,798,483225
06-Oct-25,wtw-book-calendar,1,399,399,600014
06-Oct-25,wtw-book-calendar-duo,2,399,798,500013
06-Oct-25,wtw-book-calendar-duo,2,399,798,400615
06-Oct-25,wtw-book-solo,1,399,399,785673
06-Oct-25,wtw-book-calendar-duo,2,399,798,411009
06-Oct-25,wtw-book-calendar-duo,2,399,798,122001
06-Oct-25,wtw-book-calendar-duo,4,399,1596,410206
06-Oct-25,wtw-book-calendar-duo,2,399,798,122001
07-Oct-25,wtw-book-solo,1,399,399,403505
07-Oct-25,wtw-book-solo,1,399,399,382445
07-Oct-25,wtw-book-solo,1,399,399,600096
07-Oct-25,wtw-book-solo,1,399,399,400706
07-Oct-25,wtw-book-calendar,1,399,399,400081
07-Oct-25,wtw-book-calendar,1,399,399,560038
07-Oct-25,wtw-book-calendar,1,399,399,482003
07-Oct-25,wtw-book-calendar,1,399,399,713205
07-Oct-25,wtw-book-calendar-duo,2,399,798,560043
07-Oct-25,wtw-book-calendar-duo,2,399,798,754001
08-Oct-25,wtw-book-calendar-duo,2,399,798,400088
08-Oct-25,wtw-book-solo,1,399,399,500089
08-Oct-25,wtw-book-solo,1,399,399,201002
08-Oct-25,wtw-book-solo,1,399,399,761032
08-Oct-25,wtw-book-calendar,1,399,399,751015
08-Oct-25,wtw-book-solo,1,399,399,560064
08-Oct-25,wtw-book-solo,1,399,399,575001
08-Oct-25,wtw-book-solo,1,399,399,143531
08-Oct-25,wtw-book-solo,1,399,399,364001
08-Oct-25,wtw-book-solo,1,399,399,400068
08-Oct-25,wtw-book-calendar,1,399,399,500013
08-Oct-25,wtw-book-solo,1,399,399,395009
08-Oct-25,wtw-book-solo,1,399,399,560103
08-Oct-25,wtw-book-calendar,1,399,399,126116
08-Oct-25,wtw-book-solo,1,399,399,600017
08-Oct-25,wtw-book-calendar,1,399,399,500075
08-Oct-25,wtw-book-calendar,1,399,399,400104
08-Oct-25,wtw-book-solo,1,399,399,560048
08-Oct-25,wtw-book-solo,1,399,399,506004
08-Oct-25,wtw-book-solo,1,399,399,502319
08-Oct-25,wtw-book-calendar-duo,2,399,798,382004
08-Oct-25,wtw-book-solo,1,399,399,700019
08-Oct-25,wtw-book-calendar,1,399,399,110033
08-Oct-25,wtw-book-solo,1,399,399,480886
08-Oct-25,wtw-book-solo,1,399,399,560073
08-Oct-25,wtw-book-calendar,1,399,399,534003
08-Oct-25,wtw-book-solo,1,399,399,400052
08-Oct-25,wtw-book-solo,1,399,399,483501
08-Oct-25,wtw-book-calendar,1,399,399,134109
08-Oct-25,wtw-book-solo,1,399,399,680122
09-Oct-25,wtw-book-solo,1,399,399,500090
09-Oct-25,wtw-book-solo,1,399,399,758034
09-Oct-25,wtw-book-calendar,1,399,399,110048
09-Oct-25,wtw-book-solo,1,399,399,530007
09-Oct-25,wtw-book-solo,1,399,399,500097
09-Oct-25,wtw-book-calendar-duo,2,399,798,122018
09-Oct-25,wtw-book-calendar,1,399,399,560043
09-Oct-25,wtw-book-solo,1,399,399,500049
09-Oct-25,wtw-book-solo,1,399,399,385535
09-Oct-25,wtw-book-calendar,1,399,399,395017
09-Oct-25,wtw-book-calendar,1,399,399,560048
09-Oct-25,wtw-book-solo,1,399,399,141008
09-Oct-25,wtw-book-solo,1,399,399,751003
09-Oct-25,wtw-book-calendar,1,399,399,603127
09-Oct-25,wtw-book-calendar,1,399,399,452009
09-Oct-25,wtw-book-calendar-duo,2,399,798,603102
09-Oct-25,wtw-book-calendar,1,399,399,400067
09-Oct-25,wtw-book-solo,1,399,399,415106
09-Oct-25,wtw-book-calendar,1,399,399,561203
09-Oct-25,wtw-book-solo,1,399,399,490009
09-Oct-25,wtw-book-solo,1,399,399,110009
09-Oct-25,wtw-book-solo,1,399,399,441905
09-Oct-25,wtw-book-solo,1,399,399,800014
09-Oct-25,wtw-book-solo,1,399,399,421501
09-Oct-25,wtw-book-solo,1,399,399,816107
09-Oct-25,wtw-book-solo,1,399,399,754112
09-Oct-25,wtw-book-calendar,1,399,399,768216
09-Oct-25,wtw-book-calendar,1,399,399,144529
09-Oct-25,wtw-book-solo,1,399,399,421301
09-Oct-25,wtw-book-calendar,1,399,399,380061
09-Oct-25,wtw-book-calendar,1,399,399,828109
09-Oct-25,wtw-book-solo,1,399,399,132116
09-Oct-25,wtw-book-calendar,1,399,399,560087
09-Oct-25,wtw-book-calendar,1,399,399,470001
09-Oct-25,wtw-book-solo,1,399,399,678701
09-Oct-25,wtw-book-calendar-duo,2,399,798,110027
09-Oct-25,wtw-book-solo,1,399,399,562125
09-Oct-25,wtw-book-solo,1,399,399,390002
09-Oct-25,wtw-book-solo,1,399,399,560043
09-Oct-25,wtw-book-calendar,1,399,399,823001
09-Oct-25,wtw-book-solo,1,399,399,141001
09-Oct-25,wtw-book-calendar,1,399,399,201301
09-Oct-25,wtw-book-calendar,1,399,399,140413
09-Oct-25,wtw-book-solo,1,399,399,473551
09-Oct-25,wtw-book-calendar,1,399,399,382470
09-Oct-25,wtw-book-calendar-duo,2,399,798,110068
09-Oct-25,wtw-book-calendar,1,399,399,400016
09-Oct-25,wtw-book-solo,1,399,399,751018
10-Oct-25,wtw-book-solo,1,399,399,560066
10-Oct-25,wtw-book-solo,1,399,399,560036
10-Oct-25,wtw-book-solo,1,399,399,751003
10-Oct-25,wtw-book-solo,1,399,399,411045
10-Oct-25,wtw-book-solo,1,399,399,342006
10-Oct-25,wtw-book-calendar,1,399,399,248001
10-Oct-25,wtw-book-calendar,1,399,399,361142
10-Oct-25,wtw-book-calendar,1,399,399,500070
10-Oct-25,wtw-book-solo,1,399,399,500089
10-Oct-25,wtw-book-solo,1,399,399,110063
10-Oct-25,wtw-book-calendar,1,399,399,132103
10-Oct-25,wtw-book-solo,1,399,399,800001
10-Oct-25,wtw-book-solo,1,399,399,400708
10-Oct-25,wtw-book-calendar,1,399,399,342001
10-Oct-25,wtw-book-solo,1,399,399,532407
10-Oct-25,wtw-book-solo,1,399,399,490020
10-Oct-25,wtw-book-calendar,1,399,399,110017
10-Oct-25,wtw-book-solo,1,399,399,131001
10-Oct-25,wtw-book-solo,1,399,399,201012
10-Oct-25,wtw-book-calendar,1,399,399,211016
10-Oct-25,wtw-book-calendar,1,399,399,382424
10-Oct-25,wtw-book-solo,1,399,399,250001
10-Oct-25,wtw-book-solo,1,399,399,600073
10-Oct-25,wtw-book-calendar,1,399,399,226031
10-Oct-25,wtw-book-solo,1,399,399,600010
10-Oct-25,wtw-book-solo,2,399,798,491001
10-Oct-25,wtw-book-calendar,1,399,399,110076
10-Oct-25,wtw-book-solo,1,399,399,225001
10-Oct-25,wtw-book-solo,1,399,399,410208
10-Oct-25,wtw-book-calendar,1,399,399,411001
10-Oct-25,wtw-book-solo,1,399,399,411033
10-Oct-25,wtw-book-solo,1,399,399,500027
10-Oct-25,wtw-book-calendar,1,399,399,482002
10-Oct-25,wtw-book-solo,1,399,399,500046
10-Oct-25,wtw-book-solo,1,399,399,581352
10-Oct-25,wtw-book-solo,1,399,399,500075
10-Oct-25,wtw-book-solo,1,399,399,600018
10-Oct-25,wtw-book-solo,1,399,399,401107
10-Oct-25,wtw-book-calendar,1,399,399,560061
10-Oct-25,wtw-book-solo,1,399,399,411045
10-Oct-25,wtw-book-solo,1,399,399,110092
10-Oct-25,wtw-book-solo,1,399,399,560040
10-Oct-25,wtw-book-solo,1,399,399,676121
10-Oct-25,wtw-book-calendar,1,399,399,380007
10-Oct-25,wtw-book-solo,1,399,399,122017
10-Oct-25,wtw-book-solo,1,399,399,133001
10-Oct-25,wtw-book-solo,1,399,399,560100
10-Oct-25,wtw-book-solo,1,399,399,411043
10-Oct-25,wtw-book-calendar,1,399,399,500060
10-Oct-25,wtw-book-solo,1,399,399,411057
10-Oct-25,wtw-book-solo,1,399,399,680308
10-Oct-25,wtw-book-solo,1,399,399,505001
10-Oct-25,wtw-book-solo,1,399,399,680012
10-Oct-25,wtw-book-calendar,1,399,399,826004
10-Oct-25,wtw-book-solo,1,399,399,500094
10-Oct-25,wtw-book-solo,1,399,399,413001
10-Oct-25,wtw-book-solo,1,399,399,509324
10-Oct-25,wtw-book-solo,1,399,399,560103
10-Oct-25,wtw-book-solo,1,399,399,110051
10-Oct-25,wtw-book-solo,1,399,399,560043
10-Oct-25,wtw-book-solo,1,399,399,506002
10-Oct-25,wtw-book-solo,1,399,399,462030
10-Oct-25,wtw-book-solo,1,399,399,411038
10-Oct-25,wtw-book-calendar,1,399,399,411027
10-Oct-25,wtw-book-solo,1,399,399,131402
10-Oct-25,wtw-book-calendar,1,399,399,580007
10-Oct-25,wtw-book-calendar,1,399,399,416101
10-Oct-25,wtw-book-calendar,1,399,399,131001
10-Oct-25,wtw-book-calendar,1,399,399,576201
10-Oct-25,wtw-book-calendar,1,399,399,752020
10-Oct-25,wtw-book-solo,1,399,399,533296
10-Oct-25,wtw-book-solo,1,399,399,560064
10-Oct-25,wtw-book-solo,1,399,399,110045
10-Oct-25,wtw-book-solo,1,399,399,122505
10-Oct-25,wtw-book-solo,1,399,399,421204
10-Oct-25,wtw-book-solo,1,399,399,500015
10-Oct-25,wtw-book-solo,1,399,399,411028
10-Oct-25,wtw-book-solo,1,399,399,560040
10-Oct-25,wtw-book-solo,1,399,399,577203
10-Oct-25,wtw-book-solo,1,399,399,500018
10-Oct-25,wtw-book-solo,1,399,399,757001
10-Oct-25,wtw-book-calendar,1,399,399,600026
10-Oct-25,wtw-book-solo,1,399,399,110089
10-Oct-25,wtw-book-calendar,1,399,399,506002
10-Oct-25,wtw-book-solo,1,399,399,560085
10-Oct-25,wtw-book-solo,1,399,399,575008
10-Oct-25,wtw-book-solo,1,399,399,395007
10-Oct-25,wtw-book-solo,1,399,399,680586
10-Oct-25,wtw-book-solo,1,399,399,400063
10-Oct-25,wtw-book-calendar,1,399,399,560094
10-Oct-25,wtw-book-solo,1,399,399,390001
10-Oct-25,wtw-book-calendar,1,399,399,560078
10-Oct-25,wtw-book-solo,1,399,399,695009
10-Oct-25,wtw-book-calendar,1,399,399,400601
10-Oct-25,wtw-book-solo,1,399,399,695028
10-Oct-25,wtw-book-solo,1,399,399,302001
10-Oct-25,wtw-book-solo,1,399,399,190008
10-Oct-25,wtw-book-calendar,1,399,399,410507
10-Oct-25,wtw-book-calendar,1,399,399,400703
10-Oct-25,wtw-book-solo,1,399,399,132114
10-Oct-25,wtw-book-solo,1,399,399,410206
10-Oct-25,wtw-book-calendar,1,399,399,784125
10-Oct-25,wtw-book-calendar,1,399,399,122001
10-Oct-25,wtw-book-solo,1,399,399,522501
10-Oct-25,wtw-book-calendar,1,399,399,734012
10-Oct-25,wtw-book-calendar-duo,2,399,798,421204
10-Oct-25,wtw-book-calendar,1,399,399,411015
10-Oct-25,wtw-book-calendar-duo,2,399,798,700059
10-Oct-25,wtw-book-solo,1,399,399,110095
10-Oct-25,wtw-book-calendar,1,399,399,380052
10-Oct-25,wtw-book-solo,1,399,399,382424
10-Oct-25,wtw-book-solo,1,399,399,403404
10-Oct-25,wtw-book-solo,1,399,399,560049
10-Oct-25,wtw-book-solo,1,399,399,600015
10-Oct-25,wtw-book-solo,1,399,399,226001
10-Oct-25,wtw-book-calendar,1,399,399,382405
10-Oct-25,wtw-book-solo,1,399,399,364001
10-Oct-25,wtw-book-solo,1,399,399,421201
10-Oct-25,wtw-book-solo,1,399,399,400101
10-Oct-25,wtw-book-solo,1,399,399,522002
10-Oct-25,wtw-book-calendar,1,399,399,560098
10-Oct-25,wtw-book-solo,1,399,399,500007
10-Oct-25,wtw-book-solo,1,399,399,560103
10-Oct-25,wtw-book-solo,1,399,399,110034
10-Oct-25,wtw-book-solo,1,399,399,208019
10-Oct-25,wtw-book-calendar,1,399,399,400067
11-Oct-25,wtw-book-solo,1,399,399,110018
11-Oct-25,wtw-book-solo,1,399,399,560064
11-Oct-25,wtw-book-solo,1,399,399,560003
11-Oct-25,wtw-book-solo,1,399,399,201308
11-Oct-25,wtw-book-calendar,1,399,399,591108
11-Oct-25,wtw-book-solo,1,399,399,395009
11-Oct-25,wtw-book-calendar,1,399,399,382421
11-Oct-25,wtw-book-calendar,1,399,399,560034
11-Oct-25,wtw-book-solo,1,399,399,201017
11-Oct-25,wtw-book-solo,1,399,399,700156
11-Oct-25,wtw-book-solo,1,399,399,600072
11-Oct-25,wtw-book-solo,1,399,399,400067
11-Oct-25,wtw-book-calendar,1,399,399,272001
11-Oct-25,wtw-book-calendar,1,399,399,400054
11-Oct-25,wtw-book-solo,1,399,399,560085
11-Oct-25,wtw-book-solo,1,399,399,390022
11-Oct-25,wtw-book-calendar,1,399,399,560061
11-Oct-25,wtw-book-solo,1,399,399,122012
11-Oct-25,wtw-book-calendar,1,399,399,400610
11-Oct-25,wtw-book-solo,1,399,399,201301
11-Oct-25,wtw-book-solo,1,399,399,744101
11-Oct-25,wtw-book-solo,1,399,399,787057
11-Oct-25,wtw-book-solo,1,399,399,400703
11-Oct-25,wtw-book-solo,1,399,399,411008
11-Oct-25,wtw-book-solo,1,399,399,673008
11-Oct-25,wtw-book-solo,1,399,399,834009
11-Oct-25,wtw-book-solo,1,399,399,620021
11-Oct-25,wtw-book-solo,1,399,399,444604
11-Oct-25,wtw-book-calendar,1,399,399,160017
11-Oct-25,wtw-book-calendar,1,399,399,560076
11-Oct-25,wtw-book-calendar,1,399,399,560066
11-Oct-25,wtw-book-solo,1,399,399,431122
11-Oct-25,wtw-book-solo,1,399,399,821115
11-Oct-25,wtw-book-calendar,1,399,399,411038
11-Oct-25,wtw-book-calendar,1,399,399,500070
11-Oct-25,wtw-book-calendar,1,399,399,400062
11-Oct-25,wtw-book-solo,1,399,399,380015
11-Oct-25,wtw-book-calendar,1,399,399,342008
11-Oct-25,wtw-book-calendar-duo,2,399,798,110039
11-Oct-25,wtw-book-solo,1,399,399,560016
11-Oct-25,wtw-book-solo,1,399,399,400064
11-Oct-25,wtw-book-solo,1,399,399,402107
11-Oct-25,wtw-book-solo,1,399,399,134113
11-Oct-25,wtw-book-solo,1,399,399,500061
11-Oct-25,wtw-book-calendar,1,399,399,500032
11-Oct-25,wtw-book-solo,1,399,399,831009
11-Oct-25,wtw-book-solo,1,399,399,314001
11-Oct-25,wtw-book-solo,1,399,399,411057
11-Oct-25,wtw-book-solo,2,399,798,560102
11-Oct-25,wtw-book-solo,1,399,399,411033
11-Oct-25,wtw-book-calendar,1,399,399,440006
11-Oct-25,wtw-book-calendar,1,399,399,462022
11-Oct-25,wtw-book-calendar,1,399,399,834001
11-Oct-25,wtw-book-solo,1,399,399,174315
11-Oct-25,wtw-book-solo,1,399,399,560012
11-Oct-25,wtw-book-solo,1,399,399,799014
11-Oct-25,wtw-book-calendar,1,399,399,110040
11-Oct-25,wtw-book-calendar,1,399,399,500089
11-Oct-25,wtw-book-solo,1,399,399,600040
11-Oct-25,wtw-book-calendar,1,399,399,500090
11-Oct-25,wtw-book-calendar,1,399,399,201009
11-Oct-25,wtw-book-solo,1,399,399,243502
11-Oct-25,wtw-book-solo,1,399,399,603103
11-Oct-25,wtw-book-calendar,1,399,399,226010
11-Oct-25,wtw-book-calendar,1,399,399,401303
11-Oct-25,wtw-book-calendar,1,399,399,173212
11-Oct-25,wtw-book-solo,1,399,399,751012
11-Oct-25,wtw-book-solo,1,399,399,560049
11-Oct-25,wtw-book-solo,1,399,399,440024
11-Oct-25,wtw-book-calendar,1,399,399,401107
11-Oct-25,wtw-book-calendar,1,399,399,560066
11-Oct-25,wtw-book-calendar,1,399,399,110034
11-Oct-25,wtw-book-calendar,1,399,399,751010
11-Oct-25,wtw-book-solo,2,399,798,560102
11-Oct-25,wtw-book-calendar-duo,2,399,798,110008
11-Oct-25,wtw-book-solo,1,399,399,600041
11-Oct-25,wtw-book-solo,1,399,399,450445
11-Oct-25,wtw-book-solo,1,399,399,509209
11-Oct-25,wtw-book-calendar,1,399,399,530046
11-Oct-25,wtw-book-calendar,1,399,399,560066
11-Oct-25,wtw-book-calendar,1,399,399,263153
11-Oct-25,wtw-book-calendar,1,399,399,560043
11-Oct-25,wtw-book-solo,1,399,399,769015
11-Oct-25,wtw-book-calendar,1,399,399,400049
11-Oct-25,wtw-book-calendar-duo,2,399,798,382421
11-Oct-25,wtw-book-calendar,1,399,399,500019
11-Oct-25,wtw-book-solo,1,399,399,122011
11-Oct-25,wtw-book-solo,1,399,399,560076
11-Oct-25,wtw-book-solo,1,399,399,641031
11-Oct-25,wtw-book-calendar,1,399,399,788005
11-Oct-25,wtw-book-solo,1,399,399,560016
11-Oct-25,wtw-book-solo,1,399,399,201318
11-Oct-25,wtw-book-calendar,1,399,399,226002
11-Oct-25,wtw-book-solo,1,399,399,560048
11-Oct-25,wtw-book-calendar,1,399,399,560017
11-Oct-25,wtw-book-calendar,1,399,399,360003
11-Oct-25,wtw-book-calendar,1,399,399,302016
11-Oct-25,wtw-book-calendar,1,399,399,302017
11-Oct-25,wtw-book-solo,1,399,399,500081
11-Oct-25,wtw-book-solo,1,399,399,201310
11-Oct-25,wtw-book-solo,1,399,399,560103
11-Oct-25,wtw-book-solo,1,399,399,400056
11-Oct-25,wtw-book-solo,1,399,399,224001
11-Oct-25,wtw-book-solo,1,399,399,500032
11-Oct-25,wtw-book-calendar,1,399,399,575002
11-Oct-25,wtw-book-solo,1,399,399,530053
11-Oct-25,wtw-book-calendar-duo,2,399,798,444606
11-Oct-25,wtw-book-solo,1,399,399,122006
11-Oct-25,wtw-book-solo,1,399,399,335001
11-Oct-25,wtw-book-solo,1,399,399,781128
11-Oct-25,wtw-book-solo,1,399,399,600125
11-Oct-25,wtw-book-calendar-duo,2,399,798,201014
11-Oct-25,wtw-book-calendar,1,399,399,560068
11-Oct-25,wtw-book-calendar,1,399,399,641602
11-Oct-25,wtw-book-calendar,1,399,399,462022
11-Oct-25,wtw-book-calendar-duo,2,399,798,573103
11-Oct-25,wtw-book-calendar,1,399,399,121102
11-Oct-25,wtw-book-solo,1,399,399,410101
11-Oct-25,wtw-book-calendar,1,399,399,534002
11-Oct-25,wtw-book-solo,1,399,399,444607
11-Oct-25,wtw-book-calendar,1,399,399,413002
11-Oct-25,wtw-book-solo,1,399,399,500061
11-Oct-25,wtw-book-solo,1,399,399,201009
11-Oct-25,wtw-book-calendar,1,399,399,176310
11-Oct-25,wtw-book-solo,1,399,399,683501
11-Oct-25,wtw-book-solo,1,399,399,673601
11-Oct-25,wtw-book-solo,1,399,399,110043
11-Oct-25,wtw-book-solo,1,399,399,201301
11-Oct-25,wtw-book-solo,1,399,399,411033
11-Oct-25,wtw-book-solo,1,399,399,110005
11-Oct-25,wtw-book-solo,1,399,399,431001
